appID,scores,name,owners,initialprice,discount,genre,percentPos,hasMult,numLang,avMedDiff,sameDevPub
24810,0.904599473,Command & Conquer 3: Kane's Wrath,"200,000 .. 500,000",1499,0,Strategy,0.955143078,TRUE,9,201,TRUE
248390,0.903748463,Craft The World,"500,000 .. 1,000,000",1899,0,Other,0.879402529,TRUE,11,309,TRUE
250520,0.680302182,UnderRail,"200,000 .. 500,000",1499,0,Other,0.872995992,FALSE,1,477,FALSE
250900,0.556233931,The Binding of Isaac: Rebirth,"2,000,000 .. 5,000,000",1499,0,Action,0.978766249,FALSE,1,1590,FALSE
251060,0.861410103,Wargame: Red Dragon,"1,000,000 .. 2,000,000",2999,0,Other,0.891726467,TRUE,11,1318,FALSE
251570,0.826752877,7 Days to Die,"5,000,000 .. 10,000,000",2499,0,Action,0.871002609,TRUE,14,2704,FALSE
252490,0.849715805,Rust,"20,000,000 .. 50,000,000",3999,0,Action,0.8649091,TRUE,25,-1850,TRUE
252530,0.8873242,OMSI 2: Steam Edition,"500,000 .. 1,000,000",2999,0,Casual,0.832431701,TRUE,3,7276,FALSE
252870,0.868672047,PULSAR: Lost Colony,"200,000 .. 500,000",2499,0,Action,0.916317992,TRUE,1,2081,TRUE
252950,0.884035493,Rocket League,"10,000,000 .. 20,000,000",0,0,Action,0.890636575,TRUE,12,3111,FALSE
253710,0.841237577,theHunter Classic,"5,000,000 .. 10,000,000",0,0,Action,0.522906022,TRUE,17,11991,TRUE
253860,0.866439863,Earth 2140,"200,000 .. 500,000",499,0,Strategy,0.634920635,FALSE,3,9171,FALSE
253880,0.880513365,Earth 2150 Trilogy,"100,000 .. 200,000",699,0,Strategy,0.766288952,FALSE,5,183,TRUE
253920,0.882234588,Gorky 17,"200,000 .. 500,000",499,0,Other,0.788359788,FALSE,6,10580,TRUE
253980,0.864360283,Enclave,"2,000,000 .. 5,000,000",499,0,Action,0.792064033,TRUE,6,502,TRUE
254060,0.875013372,KnightShift,"500,000 .. 1,000,000",699,0,RPG,0.645852749,TRUE,5,21,FALSE
254080,0.858295826,World War III: Black Gold,"200,000 .. 500,000",499,0,Strategy,0.579178886,TRUE,6,-1,FALSE
254100,0.876939058,World War II: Panzer Claws,"100,000 .. 200,000",499,0,Strategy,0.629098361,FALSE,6,-6,FALSE
254700,0.839583261,Resident Evil 4,"1,000,000 .. 2,000,000",1999,0,Action,0.896412863,TRUE,5,-2,FALSE
255710,0.903910083,Cities: Skylines,"5,000,000 .. 10,000,000",2999,0,Simulation,0.930700376,FALSE,9,2,FALSE
257350,0.891500249,Baldur's Gate II: Enhanced Edition,"500,000 .. 1,000,000",1999,0,Adventure,0.906782438,TRUE,9,-27,FALSE
261550,0.822210462,Mount & Blade II: Bannerlord,"5,000,000 .. 10,000,000",4999,0,Action,0.872249214,TRUE,4,4,FALSE
261640,0.899670947,Borderlands: The Pre-Sequel,"2,000,000 .. 5,000,000",3999,0,Action,0.807599794,TRUE,8,675,FALSE
262060,0.83319932,Darkest Dungeon,"2,000,000 .. 5,000,000",2499,0,Other,0.907366152,FALSE,12,465,TRUE
264480,0.77203433,BlackSoul: Extended Edition,"100,000 .. 200,000",99,45,Action,0.325301205,FALSE,2,2256,FALSE
264710,0.860727776,Subnautica,"2,000,000 .. 5,000,000",2999,0,Adventure,0.96119515,TRUE,21,416,TRUE
268400,0.894020235,Panzer Corps Gold,"100,000 .. 200,000",2999,0,Strategy,0.913863405,TRUE,4,1787,TRUE
268500,0.884099226,XCOM 2,"2,000,000 .. 5,000,000",5999,0,Strategy,0.850318471,TRUE,11,1134,FALSE
268650,0.863863483,From the Depths,"200,000 .. 500,000",2499,0,Action,0.900645318,TRUE,1,1341,TRUE
268850,0.873611198,EVGA Precision X1,"500,000 .. 1,000,000",0,0,Other,0.782068236,FALSE,3,0,FALSE
268910,0.832944343,Cuphead,"2,000,000 .. 5,000,000",1999,0,Action,0.962923578,TRUE,12,774,TRUE
269210,0.851978285,Hero Siege,"1,000,000 .. 2,000,000",699,0,Action,0.767257893,TRUE,8,390,FALSE
269950,0.878584237,X-Plane 11,"500,000 .. 1,000,000",5999,0,Simulation,0.914891752,TRUE,7,0,FALSE
270880,0.885410042,American Truck Simulator,"2,000,000 .. 5,000,000",1999,0,Other,0.962875962,TRUE,24,2661,FALSE
271590,0.862660594,Grand Theft Auto V,"20,000,000 .. 50,000,000",1480,0,Action,0.830533923,TRUE,13,67,TRUE
273110,0.877792606,Counter-Strike Nexon: Studio,"5,000,000 .. 10,000,000",0,0,Action,0.659386389,TRUE,6,7454,TRUE
274170,0.866777478,Hotline Miami 2: Wrong Number,"1,000,000 .. 2,000,000",1499,0,Action,0.929679078,FALSE,7,273,TRUE
274190,0.882097406,Broforce,"1,000,000 .. 2,000,000",1499,0,Action,0.971338821,TRUE,9,814,FALSE
274920,0.820061557,FaceRig,"500,000 .. 1,000,000",1499,0,Other,0.822995461,FALSE,9,-5052,TRUE
275850,0.785975893,No Man's Sky,"5,000,000 .. 10,000,000",5999,0,Action,0.715096065,TRUE,14,2543,TRUE
280680,0.931720271,Krita,"200,000 .. 500,000",999,0,Other,0.941317365,FALSE,25,6914,FALSE
280790,0.760806324,Creativerse,"2,000,000 .. 5,000,000",0,0,Action,0.806185355,TRUE,1,702,FALSE
281990,0.888814901,Stellaris,"2,000,000 .. 5,000,000",3999,0,Simulation,0.87068752,TRUE,8,204,FALSE
282070,0.880122866,This War of Mine,"2,000,000 .. 5,000,000",1999,0,Adventure,0.947036927,FALSE,12,190,FALSE
282440,0.745082318,Quake Live,"2,000,000 .. 5,000,000",999,0,Action,0.856493506,TRUE,1,450,TRUE
282800,0.896097337,100% Orange Juice,"500,000 .. 1,000,000",699,0,Other,0.930274514,TRUE,9,3227,TRUE
284160,0.899391378,BeamNG.drive,"2,000,000 .. 5,000,000",2499,0,Other,0.963715863,TRUE,11,-50,TRUE
285310,0.918979541,RollerCoaster Tycoon: Deluxe,"500,000 .. 1,000,000",599,0,Simulation,0.942713193,TRUE,5,594,FALSE
285900,0.880534279,Gang Beasts,"1,000,000 .. 2,000,000",1999,0,Action,0.764137391,TRUE,6,4048,FALSE
285920,0.908826332,TerraTech,"500,000 .. 1,000,000",2499,0,Action,0.899837023,TRUE,17,568,TRUE
286160,0.94230302,Tabletop Simulator,"2,000,000 .. 5,000,000",1999,0,Casual,0.962264583,TRUE,1,499,FALSE
286690,0.883075623,Metro 2033 Redux,"2,000,000 .. 5,000,000",1999,0,Action,0.872397606,TRUE,10,489,FALSE
287290,0.897595247,Resident Evil Revelations 2,"1,000,000 .. 2,000,000",599,87,Action,0.781993025,TRUE,12,1996,TRUE
287390,0.888447794,Metro: Last Light Redux,"2,000,000 .. 5,000,000",1999,0,Action,0.879737702,TRUE,10,370,FALSE
